Mar-26,Period,Location ID,Reason,Period,Product ID,Location ID,Ship-From Loc ID,Resource ID
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 309.492768 is too low; increase it by at least 364.200000.,05-11-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 424.174469.,05-11-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 328.434768 is too low; increase it by at least 365.272807.,05-10-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 379.276944.,05-10-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 259.268659 is too low; increase it by at least 431.731341.,05-09-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 133.513488.,05-09-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 451.311721.,05-09-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 285.564787 is too low; increase it by at least 405.435213.,05-08-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 449.390119.,05-08-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 233.553993 is too low; increase it by at least 457.446007.,05-07-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 419.087773.,05-07-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 197.999147 is too low; increase it by at least 488.764953.,05-06-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 147.963902.,05-06-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 417.593758.,05-06-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 225.413993 is too low; increase it by at least 460.893582.,05-05-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 344.322150.,05-05-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 225.413993 is too low; increase it by at least 465.586007.,05-04-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 294.199166 is too low; increase it by at least 396.800834.,05-03-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 124.436818.,04-06-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 741.331798.,04-06-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 170.889166 is too low; increase it by at least 490.510834.,04-05-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 328.436818.,04-05-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 645.741277.,04-05-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949165 is too low; increase it by at least 496.450835.,04-04-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 340.316820.,04-04-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 620.914133.,04-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04-03-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 340.316818.,04-03-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 652.737598.,04-03-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04-02-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 277.974200.,04-02-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 722.371452.,04-02-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04-01-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 272.615150.,04-01-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 767.701851.,04-01-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,03/31/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1043.571324.,03/31/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 214.303993 is too low; increase it by at least 447.096007.,03/30/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1033.927080.,03/30/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 218.726021 is too low; increase it by at least 442.673979.,03/29/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1138.257582.,03/29/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,03/28/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1074.318599.,03/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 214.303993 is too low; increase it by at least 447.096007.,03/27/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1178.594686.,03/27/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 185.679999 is too low; increase it by at least 505.320001.,03/26/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 308.240002.,03/26/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1120.325808.,03/26/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 216.157878 is too low; increase it by at least 482.749697.,03/25/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 1455.312809.,03/25/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 226.351193 is too low; increase it by at least 464.648807.,04/18/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 908.424866.,04/18/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 321.116375.,04/18/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 290.753993 is too low; increase it by at least 385.751007.,04/17/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 164.406266.,04/17/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 297.939166 is too low; increase it by at least 364.200000.,04/16/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 204.618723.,04/16/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04/15/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 671.344114.,04/15/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 526.588971.,04/15/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 241.289165 is too low; increase it by at least 420.110835.,04/14/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 493.882998.,04/14/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 187.169166 is too low; increase it by at least 474.230834.,04/13/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 391.428599.,04/13/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 557.991707.,04/13/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04-12-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 170.889166 is too low; increase it by at least 490.510834.,04-06-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 604.766722.,04-07-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 303.681318.,04-07-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 183.266916 is too low; increase it by at least 478.133084.,04-07-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 741.905173.,04-08-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 145.701668.,04-08-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04-08-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 648.045173.,04-09-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 594.916375.,04-12-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 187.358476 is too low; increase it by at least 474.041524.,04-11-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 449.561429.,04-11-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949165 is too low; increase it by at least 496.450835.,04-10-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 349.701668.,04-09-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 496.450834.,04-09-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 278.000000.,04-10-2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 86.459166, Explained amount: 15.540834)",05/17/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 675.756008.,04-10-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 308.023950.,04/29/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 233.553993 is too low; increase it by at least 457.446007.,04/28/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 318.861193 is too low; increase it by at least 374.846382.,04/29/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.055541.,04/30/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,04/28/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 197.680161 is too low; increase it by at least 493.319839.,04/27/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 658.319918.,04/27/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 202.316375.,04/27/2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 297.939166 is too low; increase it by at least 393.800000.,04/30/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-01-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 296.492666 is too low; increase it by at least 394.507334.,05-01-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 256.369875.,05-02-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 290.753993 is too low; increase it by at least 400.246007.,05-02-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-03-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 294.199166 is too low; increase it by at least 396.800834.,05-03-2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 306.316375.,05-04-2024,PPC1,LOC018,LOC001,ROAD001
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 164.949166 is too low; increase it by at least 526.050834.,04/26/2024,PPC5,CUST023,LOC017,ROAD013
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 6000.000000 is too low; increase it by at least 1289.344114.,04/26/2024,PPC1,LOC018,LOC017,ROAD009
"Independent demand can't be fully satisfied (Requested amount: 102.000000, Fulfilled amount: 46.089165, Explained amount: 55.910835)",05/18/2024,CUST023,The maximum aggregated transportation capacity usage of 9000.000000 is too low; increase it by at least 265.765538.,04/26/2024,PPC1,LOC018,LOC001,ROAD001
